Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;Are men winning? No, not particularly. But, what they are doing now, in many cases, is refusing to get shafted. The fact that so many guys are counting this as a win just highlights how much of a sh1t show current society is nowadays.;@tomcummin6801;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.5;Frustration;Men aren't necessarily winning, but refusing to be exploited in a broken society is a necessary boundary.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;Subscribe to the channel so the Legion keeps growing—let's wake men up.;@Male_legion;0;0;NEUTRAL_SPAM;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.2;Excitement;Channel promotion linking positive user feedback to the Legion growth campaign.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;I don't need a girlboss. Fu....k the bossbabe era !;@marcozegikniet9301;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.6;Anger;Rejecting the corporate 'bossbabe' culture and relationship expectations altogether.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;right path. Subscribe to the channel so the Legion keeps growing—let's wake men up.;@Male_legion;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.3;Excitement;Encouraging spiritual focus and channel growth.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;That loud mouth woman at the end,that was trying to sound like a therapist,I would like to know her situation for real!!!!!!!!!;@jeromekaton336;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.5;Frustration;Questioning the personal lives and credibility of loud female commentators acting like therapists.;What is the actual personal relationship situation of the loud female commentator?;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;4:32 She says Feminine energy = not taking Accountability  ( She is proving her own points) Vacuum skills;@Tharun_DJ;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.5;Sarcasm;Female commentators inadvertently prove men's points by admitting they fail to take accountability.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;They are thriving without a woman who just drains them. Subscribe to the channel so the Legion keeps growing—let's wake men up.;@Male_legion;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.4;Excitement;Men are thriving once they remove draining partners from their lives.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;She has no sense of boundaries.😂😂Subscribe to the channel so the Legion keeps growing—let's wake men up.;@Male_legion;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.5;Frustration;Criticizing female commentators for lacking basic conversational boundaries.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;She thinks energy rules everything, some of us are very masculine but have enough common sense to just say, nope, not worth it. These girls live in a fkn bubble.;@XISAVAGEV1;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.5;Frustration;Women rely on abstract concepts like energy while masculine men use common sense to opt out.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;Ohh, my god, why did he even let her keep talking?;@glennlanglois6194;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.4;Frustration;Expressing disbelief that the video host allowed the woman to keep talking for so long.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;I never knew that apathy is feminism;@Melikhaya-y8e;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.4;Sarcasm;Sardonically noting that male apathy toward dating is somehow framed as a feminist issue.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;That's the rule.  Subscribe to the channel so the Legion keeps growing—let's wake men up.;@Male_legion;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.3;Excitement;Endorsing the rules of male withdrawal and channel growth.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;always. Subscribe to the channel so the Legion keeps growing—let's wake men up.;@Male_legion;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.3;Excitement;Reiterating unwavering support for choosing peace.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;💵👀💵👀💵👀💵👀💵;@Edison-h5x;0;0;NEUTRAL_SPAM;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.2;Neutral;Highlighting financial motivations in relationships using money emojis.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;You said it all.  Subscribe to the channel so the Legion keeps growing—let's wake men up.;@Male_legion;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.4;Excitement;Confirming the simplicity of what men want from life and promoting the channel.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Male Exodus: Why Millions of Men Quit Dating and Women Finally Noticed;MALE LEGION;2026-07-30;20:20 Alpha-widow!😂;@I_like_Osho;0;0;CAMP_A;CAMP_A: Men who advocate for withdrawing from modern dating, marriage, and financial entanglement with women to preserve peace and resources. CAMP_B: Women and commentators who criticize or analyze men's withdrawal, often attributing it to misunderstanding or personal failure.;0.5;Sarcasm;Mocking the behavior of women in the video using internet dating terminology like 'alpha-widow'.;;https://www.youtube.com/watch?v=k6gtGXvlSVI;100.0% (65/65)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;Never invest in a depreciating asset.;@robertpleydell6527;161;8;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.4;Disappointment;Dating modern women is a poor financial investment with no return.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;This may seem counter intuitive, but investing in people that openly declare they hate you is a bad idea.;@JR-zd7ns;144;1;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.5;Anger;It is foolish to invest resources into women who openly express animosity toward men.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
The Financially Celibate Movement Explained: Millions of Men Are Quitting Dating;Inside the Mind;2026-06-29;When the game is rigged the only winning move is to refuse to play;@m_jay5;113;0;CAMP_A;CAMP_A: Men opting out of dating due to perceived financial and legal risks. CAMP_B: Proponents of modern dating and critics of male grievance movements.;0.6;Frustration;The only way to win a rigged dating market is to completely stop participating.;;https://www.youtube.com/watch?v=PhBP6ubxEr0;57.8% (100/173)
