Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;trochę masz rację, ale prawdziwy cyrk to był jak prokremlowska pismafia dewastowała i okradała  Polskę !!!;@dariuszostaszewski8473;1;0;CAMP_A;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.6;Anger;Counters that the real circus was when the pro-Kremlin PiS mafia was devastating Poland.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;​@krzysztofzacharow234   Co ci ukradli???;@halinahalina3218;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.4;Frustration;Challenges the government supporter to name what was actually stolen from them.;What did they steal from you?;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Co to za oszust wszedł do sejmu kto go tam w puścił sam się tam w piepszył debil 😢😢😢😢;@anielapolak991;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.85;Anger;Insults the politician as a fraud who forced his way into parliament.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Jak zwykle wszystkim winien PIS.Rzad do roboty a nie opowiadać głupoty 😢😢😢😢😢;@anielapolak991;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.6;Frustration;Criticizes the government for always blaming PiS instead of doing actual work.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Ale ma ryja czerwonego jak klamie ! W piekle bedzie bardziej czerwony od ognia ! Polska jego nie osadzi tylko LUCEK z PIEKLOWA ! Na takiego kundla nie ma slow !;@andrewSzczesny-s6n;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.95;Anger;Violently attacks the politician's appearance and wishes eternal damnation in hell.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;PANIE  PREMIERZE    OSTRO   STAWIAC FAKTY NIE POPUSCIC NIECH WRUCA   TE PIENIADZE  LUDZIOM !!! TO PRAWDZIWA    MAFIA ZLODZIEJI  I KLAMCY Z REPUBLIKA!!!;@reginamarcinkiewicz;1;0;CAMP_A;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.85;Anger;Urges the Prime Minister to stand firm, expose facts, and force thieves to return the money.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Czas pokaże kto jest winny. Strach wychodzi mu uszami. Czekamy.;@jolantacudzik3197;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.5;Frustration;Asserts that fear is visible on the politician and time will reveal the truth.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Niestety drogi Tusku niszczysz Polskę i Polaków,31 sierpnia zamknąłeś Elektrownię Dolna Odra w zachodniopomorskim ,ludzie ci nigdy tego nie zapomną,śmiej się ostatni, jesteś Niemcem i nic dobrego dla Polski nie zrobisz,;@jagoda-oo3po;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.85;Anger;Accuses Tusk of destroying Poland, shutting down power plants, and acting as a German agent.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Jak się ogląda republikę to można takie kłamstwa usłyszeć, ale nikt normalny nie wierzy w takie brednie , nawet dziecko wie, że pis jest po uszy umoczony w aferze zondy;@AniaAnia-n1w;1;0;CAMP_A;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.7;Anger;Dismisses pro-opposition media and claims PiS is deeply involved in the cryptocurrency scandal.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Ten gościu już nigdy nie zmądrzeje, jest coraz gorzej.;@TomPerła-k3p;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.6;Disappointment;Claims the politician is regressing and will never gain wisdom.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;ten swietoszek co od perszinga pieniedzy nie pozyczł ciekawe czy były czyste;@kowalikkowalik3720;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.5;Sarcasm;Sarcastically questions the cleanliness of past financial dealings.;Were those money transactions clean?;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;To prawda co pan premier mówi. Trzeba walczyć z grzechem, złem i patologią. Chwała mu za to. Jak widzę tą dzicz która nie potrafi się zachować i nie ma szacunku dla innych to mi jest niedobrze. Bardzo proszę o szacunek w wypowiedziach bo na tym powinna polegać mądra konwersacja a nie na obrzucaniu się obelgami. Z góry dziękuję.;@RobertPrucnal-bh6lf;1;0;CAMP_A;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.6;Frustration;Supports fighting pathology and calls for mutual respect in political discourse.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Mówisz o PO>KO?;@boguslawszostak1784;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.4;Frustration;Turns the accusation around to target the Civic Coalition.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;​@boguslawszostak1784Tumanie nawet nie pojmujesz kto ci ebie okrada!!!;@halinahalina3218;1;0;CAMP_A;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.7;Anger;Insults the interlocutor for failing to see who is actually robbing them.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;"Jedyny sposób żeby udowodnić że ""to twoja ręka"", to wsadzić ją w imadło";@mayaniebieska8425;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.6;Anger;Suggests a painful physical method to prove culpability.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Tusk i brudne  łapy to znak równości.;@53aleks1;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.6;Anger;Equates Tusk directly with corruption and dirty hands.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;"Za to w pisie sama "" arystokracja"" spod budki z piwem!";@halinahalina3218;1;0;CAMP_A;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.5;Sarcasm;Mocks PiS members by implying they are no better than rowdy drinkers.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Odczuwam głęboki smutek nad wynikiem 4 głosowania w sprawie zondacrypto . Wynik taki świadczy o dużym strachu wykrycia powiązań albo o głupocie . To drugie martwi mnie jeszcze bardziej .  Jak bardzo siły zewnętrzne wniknęły w nasz system polityczny, gospodarczy a przede wszystkim społeczny . Jak ludzie są podatni na tani lep  mamony .;@KateBanaszek;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.7;Disappointment;Expresses deep sorrow over the crypto vote outcome, blaming foreign influence and greed.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;ZAMILCZ  CZLOWIEKU  BO JUZ CIE NIE MOZEMY    SLUCHAC;@Jadwiga-jy7fb;1;0;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.8;Anger;Demands that the speaker shut up because people are tired of listening to them.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Czy nas qurwa chwali czy nas qurwa gani to nam wszystko jedno! Szwabski pachołek!🤣🤣🤣;@alicjagrodzka2012;0;1;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.85;Anger;Dismisses external opinions and hurls nationalistic insults at the politician.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;jak długo ta osoba będzie pośmiewiskiem w Polsce i na świecie...;@DariuszRybarczyk-wy9np;0;1;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.6;Frustration;Questions how long the politician will remain a laughingstock in Poland and globally.;How long will this person remain a laughingstock?;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Sposób postępowania Tuska i jego najbliższych jest toczka w toczkę jak postępowanie Adolfa z wąsem.;@janmakosa4457;0;1;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.8;Anger;Compares Tusk's methods directly to those of Adolf Hitler.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Tusku nie zganiaj tej afery na PIS to twoja i wyłącznie  twoja AFERA,boisz się o swoją  dupe;@AlicjaGruszkowska;0;1;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.8;Anger;Accuses Tusk of deflecting his own scandal onto PiS out of fear for his own skin.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Kto się  nabiera na te brednie;@topola1960;0;1;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.4;Sarcasm;Questions who could possibly fall for these political lies.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;P Tusk z twoim środowiskiem też więc wymień swoich .Jesteś kłamca w piekle będziesz się smarzyl;@IrenaWòjcik-j4v;0;1;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.85;Anger;Calls Tusk a liar and wishes him damnation in hell.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Przegrasz wybory. Obojętnie jakie bajki próbujesz ludziom sprzedać, wybory przegrasz. Jesteś bardzo złym człowiekiem i jeszcze gorszym politykiem. Za kazdym razem, gdy jesteś w rządzie, rujnujesz wszystko, rozkradasz pieniądze polaków, doprowadzasz polskę do ruiny..To są Fakty!!  Znamy też te twoje numery z oczernianiem opozycji..i wiemy że Prezydent Nawrocki kamieniem leży ci na żołądku... Ale chłopie, daj se spokój.. Zrób se herbaty z rumianku i pogódź sie z tą myślą, że przegrasz następne wybory... Bo Polacy zrozumieli jedno: Jak Tusk otwiera gębę, wychodzi z niej tylko 💩💩💩;@Iwiligi;0;1;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.9;Anger;Predicts Tusk's electoral defeat, accuses him of ruining the country, and defends President Nawrocki.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
🟥Karol Nawrocki korzystał z brudnych pieniędzy. Prezydent, jak i inni politycy patoprawicy wplątali;Canal X;2026-09-03;Tuskowi trzeba przyznać: nie ma lepszego kłamcy.;@ireneuszszymanski1231;0;1;CAMP_B;CAMP_A: Pro-government supporters defending Tusk and attacking the opposition (PiS/Konfederacja) as corrupt mafias. CAMP_B: Anti-government critics accusing Tusk of lies, foreign loyalties, and ruining Poland.;0.5;Frustration;Acknowledges Tusk's skill as a liar.;;https://www.youtube.com/watch?v=0ZvyPWyMp5w;6.6% (100/1512)
