Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage;Camp Shares
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;I hope that one day, Albion will introduce a massive seafaring expansion a true new era for the game. Imagine adventurers setting sail across the open ocean, discovering uncharted islands, uncovering hidden treasures, exploring ancient ruins and hidden dungeons, gathering rare resources, transporting valuable cargo along dangerous trade routes, hunting pirates or becoming one yourself building and customizing your own ships, battling the legendary Kraken and other colossal sea monsters, fighting for control of strategic islands, and commanding mighty guild armadas in epic naval battles across the seas.  The world of Albion feels like it has so much more waiting beyond the horizon. I truly hope that one day we'll be able to sail into the unknown and create our own legends upon the sea.  **See you in Albion: Tides of Destiny.** ⚓🌊;@XIIID;0;2;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Sooo copy pasted alatreon escaton?;@kesh9957;0;2;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Hes looking at us and the patch notes at the same time;@skol45;0;2;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;so you guys nerfed ava dungeons because it was relatively safe pve that rewarded too much money and was used for RMT, and then added undiveable pve that rewards even more more silver and possibly the most expensive mount in the game?;@ammarfahim3100;0;2;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;cool update for a dead game with RMT radar hackers you're not banning;@tenchu-j8b;0;2;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Let's gooooooo!!!!!🔥✊ See you all on August 31st!🤝;@TheVeilShadow;0;2;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Stop ads please;@StoyanStoyanov-hn5sp;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;换回dx 11，dx 12我的显卡不支持😢;@陈瑞-t1g;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Why is your support team so hard to talk too? They make fun of me and throw me around like Im some kind of toy even tho I bought a founder pack to support the launch of EU server...;@lades713;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;They created a faction war content where Lymhusrt has impenetrable maps, and other factions have no chance to rival them, they created a differentiated boss, where all the other bosses have no ability to rival, explains the massive migration of all players to a single faction, Lymhusrt, shame SBI.;@CDZTECH;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Lymhusrt can enter the city of Fort Sterling even FACTIONALIZED, I have videos that prove what the DEVS who are in Lymhusrt are doing with our faction war content, really a shame, there's no point in releasing another big update if they don't want to make the game SERIOUS.   A SHAME.;@CDZTECH;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Really a shame, because the should ones are even making it so that players can enter the rival city, even if they are from Lymhurts, they are entering and leaving the city of Fort Sterling without being neutralized, they are really playing with this content.;@CDZTECH;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Really a shame, because the should ones are even making it so that players can enter the rival city, even if they are from Lymhurts, they are entering and leaving the city of Fort Sterling without being neutralized, they are really playing with this content.;@CDZTECH;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Realmente uma pena, pois os deve estão fazendo até com que os jogadores possam entrar na cidade rival, mesmo sendo de Lymhurts, estão entrando e saindo da cidade de Fort Sterling sem serem neutralizados, estão realmente de brincadeira com esse conteúdo.;@CDZTECH;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;pls make the depths like ancient land 1v1 matchmaking. Everyone know if  soli players do ancient lands , depth’s are descending. if you gonna similar matchmaking we will be very happy and there is a lot if option. Other thing can you think 1200 ip cap mist??;@emiriko777;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Hey, Can we pleas make solo player experience and buffs more buffed in term of loot pleas;@Youssef1-s1v;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Plz make walking animation by easy press left analog stick on Xbox controller. I saw this animation 0:59 on this video.;@ortoh5383;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;The Targaryen Guilds gonna be here for this one;@lohanvanderwesthuizen1799;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;😂;@snowcherry2196;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;"""драконы будут летом"", ну да, ахуенная летняя обнова, 31 августа выйдет)))";@wemawee_8324;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;day 1 asking for a navy - build a boat roam the Albion sea.;@WarNarbo;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;shity update only for whales that control the economy;@pablostelmachuk;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Please put Albion Online on PS5. Bitte bringt Albion Online auf die PS5. S'il vous plaît, mettez Albion Online sur PS5. Por favor, coloquem o Albion Online no PS5  Пожалуйста, выпустите Albion Online на PS5 Proszę, wydajcie Albion Online na PS5. Per favore, mettete Albion Online su PS5. Albion OnlineをPS5に移植してください 알비온 온라인을 PS5에 출시해 주세요. 请把《阿尔比恩Online》放到PS5上 Lütfen Albion Online'ı PS5'e getirin. POR FAVOR PONER ALBION ONLINE EN PS5;@kinkiman8412;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;SUPER exciting. Hopefully we don't see reduced loot penalties for playing solo. Like other content...;@JellyFishWish.;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;What is this thing on screen that I'm seeing? Is this Shrek?  Also, when are you going to do something about all the bots? Your game is trash.;@Sogreth89;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;lmao...all these noobs who never played Albion like i did, they will nerf any and all good solo content and make it worthless....they ALWAYS do;@MerchantIvoryfilms;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;My friends, ABSOLUTE ALBION!;@noitedeinverno;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Well that dragon egg will not be available for everyone, top guilds will hoard those 100%.;@quitgod7553;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Lest facking goooooooooooooooooooooooooo;@ibrahimalarabi8027;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;❤ 1. Or 2 month session content ever 7 or 14 days some special boss, dongon, open world activities, and older, every activitie only one time in same session 😂😂 like battle royale game 😅😅😅;@SJKSTAR;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Absolute W update, W Dragon, W devs;@MedievalMarty;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;"3:42 "" I played this game before ""🗣️";@Okarun25;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;​@Ctuchik-4dnexcatly. Thats what i meant. Like if they nerfed avas because of RMTers and now adding this makes zero sense;@sefaakay5844;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;flop. terrible customer service;@GamingMontage989;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;No pvp update no low settings for players who have bad devices such a bad update I'm quitting;@imokakashi3803;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;It would be nice if Azaryon had random attacks without an attack pattern to make it more difficult  Also, the less health the dragon has, the more frenzied and faster and stronger its attacks become.  Finally, I would like the dragon to have two abilities instakill And that from the beginning the dragon has damage reflection, so that healers and supports have to work harder.;@yuichirohyakuyafics1077;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;That's awesome, but can dragons stop radar hackers?;@jonathanmoralescampos8863;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;finally, something makes the game playable again;@Mordemere;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;Mais do mesmo. Apenas nerfaram os conteúdos que já existem para fazer a mesma coisa, com outro nome e skin nova. Espera algo diferente e inovador.;@A_Aisaka;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
Albion Online | Dragonfire Update Introduction;Albion Online;2026-07-24;This update is amazing;@AllenRene10;1;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=MuzHc8yILwE;93.5% (606/648);No identified camps
